2018.07.09	01:23:00	0.082	0.08201	0.082	0.08201	10	0	11
2018.07.09	01:24:00	0.083	0.08301	0.083	0.08301	1	0	13
2018.07.09	01:25:00	0.084	0.08401	0.084	0.08401	19	0	9
2018.07.09	01:26:00	0.085	0.08501	0.085	0.08501	30	0	8
2018.07.09	01:27:00	0.086	0.08601	0.086	0.08601	22	0	7
2018.07.09	01:28:00	0.087	0.08701	0.087	0.08701	21	0	6
2018.07.09	01:29:00	0.088	0.08801	0.088	0.08801	6	0	4
2018.07.09	01:30:00	0.089	0.08901	0.089	0.08901	14	0	4
2018.07.09	01:31:00	0.09	0.09001	0.09	0.09001	10	0	5
2018.07.09	01:32:00	0.091	0.09101	0.091	0.09101	20	0	4
2018.07.09	01:33:00	0.092	0.09201	0.092	0.09201	49	0	4
2018.07.09	01:34:00	0.093	0.09301	0.093	0.09301	33	0	2
2018.07.09	01:35:00	0.094	0.09401	0.094	0.09401	24	0	4
2018.07.09	01:36:00	0.095	0.09501	0.095	0.09501	35	0	4
2018.07.09	01:37:00	0.096	0.09601	0.096	0.09601	32	0	4
2018.07.09	01:38:00	0.097	0.09701	0.097	0.09701	87	0	4
2018.07.09	01:39:00	0.098	0.09801	0.098	0.09801	143	0	2
2018.07.09	01:40:00	0.099	0.09901	0.099	0.09901	125	0	1
2018.07.09	01:41:00	0.1	0.10001	0.1	0.10001	121	0	1
2018.07.09	01:42:00	0.101	0.10101	0.101	0.10101	53	0	1
2018.07.09	01:43:00	0.102	0.10201	0.102	0.10201	76	0	3
2018.07.09	01:44:00	0.103	0.10301	0.103	0.10301	32	0	5
2018.07.09	01:45:00	0.104	0.10401	0.104	0.10401	74	0	3
2018.07.09	01:46:00	0.105	0.10501	0.105	0.10501	36	0	3
2018.07.09	01:47:00	0.106	0.10601	0.106	0.10601	73	0	1
2018.07.09	01:48:00	0.107	0.10701	0.107	0.10701	33	0	3
2018.07.09	01:49:00	0.108	0.10801	0.108	0.10801	31	0	4
2018.07.09	01:50:00	0.109	0.10901	0.109	0.10901	33	0	1
2018.07.09	01:51:00	0.11	0.11001	0.11	0.11001	24	0	3
2018.07.09	01:52:00	0.111	0.11101	0.111	0.11101	4	0	5
2018.07.09	01:53:00	0.112	0.11201	0.112	0.11201	1	0	6
2018.07.09	01:54:00	0.113	0.11301	0.113	0.11301	14	0	3
2018.07.09	01:55:00	0.114	0.11401	0.114	0.11401	21	0	3
2018.07.09	01:56:00	0.115	0.11501	0.115	0.11501	25	0	2
2018.07.09	01:57:00	0.116	0.11601	0.116	0.11601	44	0	4
2018.07.09	01:58:00	0.117	0.11701	0.117	0.11701	24	0	4
2018.07.09	01:59:00	0.118	0.11801	0.118	0.11801	22	0	5
2018.07.09	02:00:00	0.119	0.11901	0.119	0.11901	31	0	3
2018.07.09	02:01:00	0.12	0.12001	0.12	0.12001	89	0	2
2018.07.09	02:02:00	0.121	0.12101	0.121	0.12101	31	0	3
2018.07.09	02:03:00	0.122	0.12201	0.122	0.12201	2	0	4
2018.07.09	02:04:00	0.123	0.12301	0.123	0.12301	5	0	4
2018.07.09	02:05:00	0.124	0.12401	0.124	0.12401	11	0	4
2018.07.09	02:06:00	0.125	0.12501	0.125	0.12501	39	0	2
2018.07.09	02:07:00	0.126	0.12601	0.126	0.12601	27	0	2
2018.07.09	02:08:00	0.127	0.12701	0.127	0.12701	38	0	2
2018.07.09	02:09:00	0.128	0.12801	0.128	0.12801	15	0	2
2018.07.09	02:10:00	0.129	0.12901	0.129	0.12901	9	0	2
2018.07.09	02:11:00	0.13	0.13001	0.13	0.13001	41	0	2
2018.07.09	02:12:00	0.131	0.13101	0.131	0.13101	31	0	3
2018.07.09	02:13:00	0.132	0.13201	0.132	0.13201	19	0	2
2018.07.09	02:14:00	0.133	0.13301	0.133	0.13301	23	0	2
2018.07.09	02:15:00	0.134	0.13401	0.134	0.13401	25	0	2
2018.07.09	02:16:00	0.135	0.13501	0.135	0.13501	22	0	3
2018.07.09	02:17:00	0.136	0.13601	0.136	0.13601	42	0	2
2018.07.09	02:18:00	0.137	0.13701	0.137	0.13701	20	0	3
2018.07.09	02:19:00	0.138	0.13801	0.138	0.13801	23	0	3
2018.07.09	02:20:00	0.139	0.13901	0.139	0.13901	8	0	4
2018.07.09	02:21:00	0.14	0.14001	0.14	0.14001	29	0	2
2018.07.09	02:22:00	0.141	0.14101	0.141	0.14101	12	0	2
2018.07.09	02:23:00	0.142	0.14201	0.142	0.14201	37	0	2
2018.07.09	02:24:00	0.143	0.14301	0.143	0.14301	28	0	2
2018.07.09	02:25:00	0.144	0.14401	0.144	0.14401	36	0	4
2018.07.09	02:26:00	0.145	0.14501	0.145	0.14501	21	0	3
2018.07.09	02:27:00	0.146	0.14601	0.146	0.14601	18	0	3
2018.07.09	02:28:00	0.147	0.14701	0.147	0.14701	22	0	2
2018.07.09	02:29:00	0.148	0.14801	0.148	0.14801	9	0	2
2018.07.09	02:30:00	0.149	0.14901	0.149	0.14901	16	0	2
2018.07.09	02:31:00	0.15	0.15001	0.15	0.15001	11	0	2
2018.07.09	02:32:00	0.151	0.15101	0.151	0.15101	32	0	2
2018.07.09	02:33:00	0.152	0.15201	0.152	0.15201	30	0	1
2018.07.09	02:34:00	0.153	0.15301	0.153	0.15301	14	0	3
2018.07.09	02:35:00	0.154	0.15401	0.154	0.15401	5	0	2
2018.07.09	02:36:00	0.155	0.15501	0.155	0.15501	5	0	3
2018.07.09	02:37:00	0.156	0.15601	0.156	0.15601	1	0	4
2018.07.09	02:38:00	0.157	0.15701	0.157	0.15701	4	0	2
2018.07.09	02:39:00	0.158	0.15801	0.158	0.15801	15	0	1
2018.07.09	02:40:00	0.159	0.15901	0.159	0.15901	9	0	1
2018.07.09	02:41:00	0.16	0.16001	0.16	0.16001	14	0	1
2018.07.09	02:42:00	0.161	0.16101	0.161	0.16101	10	0	1
2018.07.09	02:43:00	0.162	0.16201	0.162	0.16201	22	0	1
2018.07.09	02:44:00	0.163	0.16301	0.163	0.16301	29	0	1
2018.07.09	02:45:00	0.164	0.16401	0.164	0.16401	20	0	2
2018.07.09	02:46:00	0.165	0.16501	0.165	0.16501	88	0	1
2018.07.09	02:47:00	0.166	0.16601	0.166	0.16601	42	0	1
2018.07.09	02:48:00	0.167	0.16701	0.167	0.16701	8	0	3
2018.07.09	02:49:00	0.168	0.16801	0.168	0.16801	15	0	3
2018.07.09	02:50:00	0.169	0.16901	0.169	0.16901	23	0	1
2018.07.09	02:51:00	0.17	0.17001	0.17	0.17001	13	0	3
2018.07.09	02:52:00	0.171	0.17101	0.171	0.17101	18	0	3
2018.07.09	02:53:00	0.172	0.17201	0.172	0.17201	19	0	3
2018.07.09	02:54:00	0.173	0.17301	0.173	0.17301	1	0	5
2018.07.09	02:55:00	0.174	0.17401	0.174	0.17401	10	0	3
2018.07.09	02:56:00	0.175	0.17501	0.175	0.17501	16	0	3
2018.07.09	02:57:00	0.176	0.17601	0.176	0.17601	26	0	3
2018.07.09	02:58:00	0.177	0.17701	0.177	0.17701	10	0	2
2018.07.09	02:59:00	0.178	0.17801	0.178	0.17801	12	0	3
2018.07.09	03:00:00	0.179	0.17901	0.179	0.17901	42	0	2
2018.07.09	03:01:00	0.18	0.18001	0.18	0.18001	47	0	3
2018.07.09	03:02:00	0.181	0.18101	0.181	0.18101	26	0	2
2018.07.09	03:03:00	0.182	0.18201	0.182	0.18201	45	0	3
2018.07.09	03:04:00	0.183	0.18301	0.183	0.18301	14	0	3
2018.07.09	03:05:00	0.184	0.18401	0.184	0.18401	23	0	3
2018.07.09	03:06:00	0.185	0.18501	0.185	0.18501	44	0	2
2018.07.09	03:07:00	0.186	0.18601	0.186	0.18601	26	0	2
2018.07.09	03:08:00	0.187	0.18701	0.187	0.18701	55	0	3
2018.07.09	03:09:00	0.188	0.18801	0.188	0.18801	54	0	2
2018.07.09	03:10:00	0.189	0.18901	0.189	0.18901	44	0	2
2018.07.09	03:11:00	0.19	0.19001	0.19	0.19001	12	0	3
2018.07.09	03:12:00	0.191	0.19101	0.191	0.19101	13	0	3
2018.07.09	03:13:00	0.192	0.19201	0.192	0.19201	23	0	3
2018.07.09	03:14:00	0.193	0.19301	0.193	0.19301	32	0	3
2018.07.09	03:15:00	0.194	0.19401	0.194	0.19401	18	0	3
2018.07.09	03:16:00	0.195	0.19501	0.195	0.19501	15	0	3
2018.07.09	03:17:00	0.196	0.19601	0.196	0.19601	23	0	3
2018.07.09	03:18:00	0.197	0.19701	0.197	0.19701	29	0	2
2018.07.09	03:19:00	0.198	0.19801	0.198	0.19801	17	0	3
2018.07.09	03:20:00	0.199	0.19901	0.199	0.19901	7	0	3
2018.07.09	03:21:00	0.2	0.20001	0.2	0.20001	1	0	4
2018.07.09	03:22:00	0.201	0.20101	0.201	0.20101	11	0	2
2018.07.09	03:23:00	0.202	0.20201	0.202	0.20201	18	0	3
2018.07.09	03:24:00	0.203	0.20301	0.203	0.20301	6	0	3
2018.07.09	03:25:00	0.204	0.20401	0.204	0.20401	14	0	2
2018.07.09	03:26:00	0.205	0.20501	0.205	0.20501	19	0	2
2018.07.09	03:27:00	0.206	0.20601	0.206	0.20601	30	0	2
2018.07.09	03:28:00	0.207	0.20701	0.207	0.20701	15	0	2
2018.07.09	03:29:00	0.208	0.20801	0.208	0.20801	33	0	1
2018.07.09	03:30:00	0.209	0.20901	0.209	0.20901	31	0	1
2018.07.09	03:31:00	0.21	0.21001	0.21	0.21001	21	0	1
2018.07.09	03:32:00	0.211	0.21101	0.211	0.21101	28	0	1
2018.07.09	03:33:00	0.212	0.21201	0.212	0.21201	25	0	1
2018.07.09	03:34:00	0.213	0.21301	0.213	0.21301	24	0	2
2018.07.09	03:35:00	0.214	0.21401	0.214	0.21401	9	0	3
2018.07.09	03:36:00	0.215	0.21501	0.215	0.21501	5	0	3
2018.07.09	03:37:00	0.216	0.21601	0.216	0.21601	11	0	2
2018.07.09	03:38:00	0.217	0.21701	0.217	0.21701	7	0	2
2018.07.09	03:39:00	0.218	0.21801	0.218	0.21801	16	0	2
2018.07.09	03:40:00	0.219	0.21901	0.219	0.21901	7	0	2
2018.07.09	03:41:00	0.22	0.22001	0.22	0.22001	1	0	4
2018.07.09	03:42:00	0.221	0.22101	0.221	0.22101	10	0	2
2018.07.09	03:43:00	0.222	0.22201	0.222	0.22201	11	0	2
2018.07.09	03:44:00	0.223	0.22301	0.223	0.22301	13	0	1
2018.07.09	03:45:00	0.224	0.22401	0.224	0.22401	34	0	1
2018.07.09	03:46:00	0.225	0.22501	0.225	0.22501	32	0	2
2018.07.09	03:47:00	0.226	0.22601	0.226	0.22601	104	0	2
2018.07.09	03:48:00	0.227	0.22701	0.227	0.22701	26	0	1
2018.07.09	03:49:00	0.228	0.22801	0.228	0.22801	38	0	1
2018.07.09	03:50:00	0.229	0.22901	0.229	0.22901	61	0	1
2018.07.09	03:51:00	0.23	0.23001	0.23	0.23001	31	0	2
2018.07.09	03:52:00	0.231	0.23101	0.231	0.23101	22	0	2
2018.07.09	03:53:00	0.232	0.23201	0.232	0.23201	26	0	2
2018.07.09	03:54:00	0.233	0.23301	0.233	0.23301	58	0	1
2018.07.09	03:55:00	0.234	0.23401	0.234	0.23401	71	0	1
2018.07.09	03:56:00	0.235	0.23501	0.235	0.23501	58	0	1
2018.07.09	03:57:00	0.236	0.23601	0.236	0.23601	19	0	2
2018.07.09	03:58:00	0.237	0.23701	0.237	0.23701	52	0	2
2018.07.09	03:59:00	0.238	0.23801	0.238	0.23801	24	0	2
2018.07.09	04:00:00	0.239	0.23901	0.239	0.23901	31	0	2
2018.07.09	04:01:00	0.24	0.24001	0.24	0.24001	53	0	2
2018.07.09	04:02:00	0.241	0.24101	0.241	0.24101	58	0	1
2018.07.09	04:03:00	0.242	0.24201	0.242	0.24201	22	0	2
2018.07.09	04:04:00	0.243	0.24301	0.243	0.24301	44	0	1
2018.07.09	04:05:00	0.244	0.24401	0.244	0.24401	36	0	1
2018.07.09	04:06:00	0.245	0.24501	0.245	0.24501	34	0	2
2018.07.09	04:07:00	0.246	0.24601	0.246	0.24601	45	0	2
2018.07.09	04:08:00	0.247	0.24701	0.247	0.24701	44	0	2
2018.07.09	04:09:00	0.248	0.24801	0.248	0.24801	21	0	2
2018.07.09	04:10:00	0.249	0.24901	0.249	0.24901	11	0	1
2018.07.09	04:11:00	0.25	0.25001	0.25	0.25001	17	0	1
2018.07.09	04:12:00	0.251	0.25101	0.251	0.25101	57	0	1
2018.07.09	04:13:00	0.252	0.25201	0.252	0.25201	59	0	1
2018.07.09	04:14:00	0.253	0.25301	0.253	0.25301	47	0	1
2018.07.09	04:15:00	0.254	0.25401	0.254	0.25401	107	0	1
2018.07.09	04:16:00	0.255	0.25501	0.255	0.25501	27	0	2
2018.07.09	04:17:00	0.256	0.25601	0.256	0.25601	11	0	2
2018.07.09	04:18:00	0.257	0.25701	0.257	0.25701	15	0	2
2018.07.09	04:19:00	0.258	0.25801	0.258	0.25801	40	0	1
2018.07.09	04:20:00	0.259	0.25901	0.259	0.25901	20	0	2
2018.07.09	04:21:00	0.26	0.26001	0.26	0.26001	27	0	2
2018.07.09	04:22:00	0.261	0.26101	0.261	0.26101	20	0	1
2018.07.09	04:23:00	0.262	0.26201	0.262	0.26201	20	0	2
2018.07.09	04:24:00	0.263	0.26301	0.263	0.26301	23	0	3
2018.07.09	04:25:00	0.264	0.26401	0.264	0.26401	40	0	2
2018.07.09	04:26:00	0.265	0.26501	0.265	0.26501	63	0	2
2018.07.09	04:27:00	0.266	0.26601	0.266	0.26601	18	0	3
2018.07.09	04:28:00	0.267	0.26701	0.267	0.26701	16	0	2
2018.07.09	04:29:00	0.268	0.26801	0.268	0.26801	33	0	2
2018.07.09	04:30:00	0.269	0.26901	0.269	0.26901	27	0	2
2018.07.09	04:31:00	0.27	0.27001	0.27	0.27001	45	0	1
2018.07.09	04:32:00	0.271	0.27101	0.271	0.27101	53	0	2
2018.07.09	04:33:00	0.272	0.27201	0.272	0.27201	54	0	1
2018.07.09	04:34:00	0.273	0.27301	0.273	0.27301	102	0	2
2018.07.09	04:35:00	0.274	0.27401	0.274	0.27401	125	0	1
2018.07.09	04:36:00	0.275	0.27501	0.275	0.27501	59	0	1
2018.07.09	04:37:00	0.276	0.27601	0.276	0.27601	124	0	1
2018.07.09	04:38:00	0.277	0.27701	0.277	0.27701	41	0	1
2018.07.09	04:39:00	0.278	0.27801	0.278	0.27801	59	0	2
2018.07.09	04:40:00	0.279	0.27901	0.279	0.27901	48	0	2
2018.07.09	04:41:00	0.28	0.28001	0.28	0.28001	34	0	1
2018.07.09	04:42:00	0.281	0.28101	0.281	0.28101	62	0	2
2018.07.09	04:43:00	0.282	0.28201	0.282	0.28201	36	0	3
2018.07.09	04:44:00	0.283	0.28301	0.283	0.28301	35	0	1
2018.07.09	04:45:00	0.284	0.28401	0.284	0.28401	35	0	2
2018.07.09	04:46:00	0.285	0.28501	0.285	0.28501	44	0	1
2018.07.09	04:47:00	0.286	0.28601	0.286	0.28601	13	0	3
2018.07.09	04:48:00	0.287	0.28701	0.287	0.28701	60	0	1
2018.07.09	04:49:00	0.288	0.28801	0.288	0.28801	17	0	2
2018.07.09	04:50:00	0.289	0.28901	0.289	0.28901	12	0	3
2018.07.09	04:51:00	0.29	0.29001	0.29	0.29001	18	0	1
2018.07.09	04:52:00	0.291	0.29101	0.291	0.29101	72	0	1
2018.07.09	04:53:00	0.292	0.29201	0.292	0.29201	73	0	1
2018.07.09	04:54:00	0.293	0.29301	0.293	0.29301	76	0	1
2018.07.09	04:55:00	0.294	0.29401	0.294	0.29401	71	0	2
2018.07.09	04:56:00	0.295	0.29501	0.295	0.29501	122	0	1
2018.07.09	04:57:00	0.296	0.29601	0.296	0.29601	132	0	1
2018.07.09	04:58:00	0.297	0.29701	0.297	0.29701	87	0	2
2018.07.09	04:59:00	0.298	0.29801	0.298	0.29801	63	0	1
2018.07.09	05:00:00	0.299	0.29901	0.299	0.29901	106	0	2
2018.07.09	05:01:00	0.3	0.30001	0.3	0.30001	45	0	1
2018.07.09	05:02:00	0.301	0.30101	0.301	0.30101	27	0	2
2018.07.09	05:03:00	0.302	0.30201	0.302	0.30201	54	0	2
2018.07.09	05:04:00	0.303	0.30301	0.303	0.30301	49	0	2
2018.07.09	05:05:00	0.304	0.30401	0.304	0.30401	44	0	2
2018.07.09	05:06:00	0.305	0.30501	0.305	0.30501	41	0	1
2018.07.09	05:07:00	0.306	0.30601	0.306	0.30601	13	0	2
2018.07.09	05:08:00	0.307	0.30701	0.307	0.30701	12	0	2
2018.07.09	05:09:00	0.308	0.30801	0.308	0.30801	40	0	2
2018.07.09	05:10:00	0.309	0.30901	0.309	0.30901	63	0	2
2018.07.09	05:11:00	0.31	0.31001	0.31	0.31001	23	0	2
2018.07.09	05:12:00	0.311	0.31101	0.311	0.31101	10	0	3
2018.07.09	05:13:00	0.312	0.31201	0.312	0.31201	61	0	2
2018.07.09	05:14:00	0.313	0.31301	0.313	0.31301	30	0	1
2018.07.09	05:15:00	0.314	0.31401	0.314	0.31401	38	0	1
2018.07.09	05:16:00	0.315	0.31501	0.315	0.31501	54	0	1
2018.07.09	05:17:00	0.316	0.31601	0.316	0.31601	45	0	1
2018.07.09	05:18:00	0.317	0.31701	0.317	0.31701	29	0	1
2018.07.09	05:19:00	0.318	0.31801	0.318	0.31801	16	0	2
2018.07.09	05:20:00	0.319	0.31901	0.319	0.31901	22	0	2
2018.07.09	05:21:00	0.32	0.32001	0.32	0.32001	57	0	1
2018.07.09	05:22:00	0.321	0.32101	0.321	0.32101	20	0	2
2018.07.09	05:23:00	0.322	0.32201	0.322	0.32201	40	0	2
2018.07.09	05:24:00	0.323	0.32301	0.323	0.32301	11	0	3
2018.07.09	05:25:00	0.324	0.32401	0.324	0.32401	20	0	1
2018.07.09	05:26:00	0.325	0.32501	0.325	0.32501	34	0	2
2018.07.09	05:27:00	0.326	0.32601	0.326	0.32601	43	0	1
2018.07.09	05:28:00	0.327	0.32701	0.327	0.32701	51	0	2
2018.07.09	05:29:00	0.328	0.32801	0.328	0.32801	40	0	1
2018.07.09	05:30:00	0.329	0.32901	0.329	0.32901	59	0	1
2018.07.09	05:31:00	0.33	0.33001	0.33	0.33001	28	0	1
2018.07.09	05:32:00	0.331	0.33101	0.331	0.33101	35	0	1
2018.07.09	05:33:00	0.332	0.33201	0.332	0.33201	25	0	2
2018.07.09	05:34:00	0.333	0.33301	0.333	0.33301	19	0	1
2018.07.09	05:35:00	0.334	0.33401	0.334	0.33401	18	0	3
2018.07.09	05:36:00	0.335	0.33501	0.335	0.33501	60	0	1
2018.07.09	05:37:00	0.336	0.33601	0.336	0.33601	45	0	2
2018.07.09	05:38:00	0.337	0.33701	0.337	0.33701	23	0	2
2018.07.09	05:39:00	0.338	0.33801	0.338	0.33801	14	0	2
2018.07.09	05:40:00	0.339	0.33901	0.339	0.33901	18	0	2
2018.07.09	05:41:00	0.34	0.34001	0.34	0.34001	16	0	2
2018.07.09	05:42:00	0.341	0.34101	0.341	0.34101	34	0	2
2018.07.09	05:43:00	0.342	0.34201	0.342	0.34201	11	0	2
2018.07.09	05:44:00	0.343	0.34301	0.343	0.34301	38	0	2
2018.07.09	05:45:00	0.344	0.34401	0.344	0.34401	12	0	2
2018.07.09	05:46:00	0.345	0.34501	0.345	0.34501	22	0	2
2018.07.09	05:47:00	0.346	0.34601	0.346	0.34601	17	0	2
2018.07.09	05:48:00	0.347	0.34701	0.347	0.34701	47	0	1
2018.07.09	05:49:00	0.348	0.34801	0.348	0.34801	29	0	2
2018.07.09	05:50:00	0.349	0.34901	0.349	0.34901	30	0	2
2018.07.09	05:51:00	0.35	0.35001	0.35	0.35001	16	0	2
2018.07.09	05:52:00	0.351	0.35101	0.351	0.35101	19	0	1
2018.07.09	05:53:00	0.352	0.35201	0.352	0.35201	42	0	2
2018.07.09	05:54:00	0.353	0.35301	0.353	0.35301	24	0	1
2018.07.09	05:55:00	0.354	0.35401	0.354	0.35401	18	0	1
2018.07.09	05:56:00	0.355	0.35501	0.355	0.35501	20	0	1
2018.07.09	05:57:00	0.356	0.35601	0.356	0.35601	8	0	1
2018.07.09	05:58:00	0.357	0.35701	0.357	0.35701	17	0	1
2018.07.09	05:59:00	0.358	0.35801	0.358	0.35801	3	0	3
2018.07.09	06:00:00	0.359	0.35901	0.359	0.35901	13	0	2
2018.07.09	06:01:00	0.36	0.36001	0.36	0.36001	40	0	2
2018.07.09	06:02:00	0.361	0.36101	0.361	0.36101	31	0	3
2018.07.09	06:03:00	0.362	0.36201	0.362	0.36201	26	0	2
2018.07.09	06:04:00	0.363	0.36301	0.363	0.36301	17	0	2
2018.07.09	06:05:00	0.364	0.36401	0.364	0.36401	34	0	2
2018.07.09	06:06:00	0.365	0.36501	0.365	0.36501	35	0	2
2018.07.09	06:07:00	0.366	0.36601	0.366	0.36601	48	0	2
2018.07.09	06:08:00	0.367	0.36701	0.367	0.36701	15	0	2
2018.07.09	06:09:00	0.368	0.36801	0.368	0.36801	23	0	2
2018.07.09	06:10:00	0.369	0.36901	0.369	0.36901	19	0	3
2018.07.09	06:11:00	0.37	0.37001	0.37	0.37001	34	0	2
2018.07.09	06:12:00	0.371	0.37101	0.371	0.37101	23	0	2
2018.07.09	06:13:00	0.372	0.37201	0.372	0.37201	13	0	2
2018.07.09	06:14:00	0.373	0.37301	0.373	0.37301	18	0	3
2018.07.09	06:15:00	0.374	0.37401	0.374	0.37401	23	0	2
2018.07.09	06:16:00	0.375	0.37501	0.375	0.37501	27	0	2
2018.07.09	06:17:00	0.376	0.37601	0.376	0.37601	5	0	3
2018.07.09	06:18:00	0.377	0.37701	0.377	0.37701	10	0	1
